이름,주소,카테고리,위도,경도,source
태평양온누리약국,서울 관악구 신림동 1433-102,약국,37.48418011271322,126.92738577426856,category
참바른약국,서울 관악구 신림동 1638-1,약국,37.48228896904598,126.92898857511123,category
365열린약국,서울 관악구 신림동 1422-42,약국,37.4845565611943,126.930086564234,category
바른사랑병원,서울 관악구 신림동 1638-1,병원,37.4822384711187,126.928919654579,category
에이치플러스 양지병원,서울 관악구 신림동 10-715,병원,37.48414101983796,126.93257326600947,category
호텔런드리 신림서원점,서울 관악구 신림동 1641-36,코인빨래방,37.4813681810004,126.930576830152,keyword
런드리킹 셀프빨래방 신사점,서울 관악구 신림동 465,코인빨래방,37.483726851425,126.921659467478,keyword
유앤아이짐,서울 관악구 신림동 1421-63,헬스장,37.4851603326402,126.93024881842,keyword
러너스하이피트니스 신림,서울 관악구 신림동 1433-34,헬스장,37.4844296517197,126.928799989981,keyword
파운드짐 신림역점,서울 관악구 신림동 1424-28,헬스장,37.4854538724811,126.929929694689,keyword
휘트니스피플 신림점,서울 관악구 신림동 1432-73,헬스장,37.4857525675057,126.929192211581,keyword
스터디카페,서울 관악구 신림동 1694,스터디카페,37.4746530173629,126.933819703437,keyword
라곰스터디카페 신림점,서울 관악구 신림동 107-123,스터디카페,37.4750601466146,126.936880792954,keyword
이네이쳐피씨방,서울 관악구 신림동 1636-61,PC방,37.4802773570372,126.928062257262,keyword
신림마장,서울 관악구 신림동 1422-6,PC방,37.48484969139326,126.93215089011692,keyword
GS25 신림빌리지점,서울 관악구 신림동 465-1,편의점,37.4839392763427,126.922703969808,category
CU 관악은하점,서울 관악구 신림동 482-37,편의점,37.4845934647066,126.920080156131,category
이마트24 관악신림빌리지점,서울 관악구 신림동 484-1,편의점,37.4855635935012,126.921037937909,category
CU 관악네잎클로버점,서울 관악구 신림동 470-15,편의점,37.486561894583176,126.92101427333154,category
GS25 더관악점,서울 관악구 신림동 1433-51,편의점,37.48443745102161,126.92828779297972,category
필약국,서울 관악구 신림동 1433-44,약국,37.4843757626109,126.929084967552,category
맘이편한약국,서울 관악구 신림동 1432-70,약국,37.4861850131798,126.929128484926,category
호호약국,서울 관악구 신림동 1433-88,약국,37.48424518841587,126.92771699421746,category
봄내약국,서울 관악구 신림동 1432-136,약국,37.48586242799257,126.92760236781815,category
으뜸약국,서울 관악구 신림동 1433-38,약국,37.4845435126257,126.929356168111,category
휴베이스대학약국,서울 관악구 신림동 1433-34,약국,37.48437017157462,126.92877743321904,category
편한M약국,서울 관악구 신림동 86-3,약국,37.482564504108694,126.93020939815047,category
삼모라인내과의원,서울 관악구 신림동 1638-32,병원,37.48266343565419,126.9284036826101,category
서승표정형외과의원,서울 관악구 신림동 1578-52,병원,37.4834418092502,126.92533436567,category
청아피부과,서울 관악구 신림동 481-26,병원,37.4853205843175,126.918767799034,category
언제나열린이비인후과의원,서울 관악구 신림동 1422-5,병원,37.48464571411413,126.9300073346419,category
강한미의원,서울 관악구 신림동 1433-38,병원,37.4845587837623,126.929279268635,category
런드리익스프레스샵 신림퍼스트점,서울 관악구 신림동 1426-1,코인빨래방,37.487692860691915,126.92990159712451,keyword
런드리익스프레스 신림점,서울 관악구 신림동 1412-14,코인빨래방,37.485201263218805,126.93246263790004,keyword
유얼스짐PT 신림역점,서울 관악구 신림동 1431-4,헬스장,37.487099305213754,126.92874431340994,keyword
뉴탑PC방 신림점,서울 관악구 신림동 1432-136,PC방,37.4858993956231,126.927645298114,keyword
클로비스PC카페 신림점,서울 관악구 신림동 1637-23,PC방,37.4819324049532,126.929381238954,keyword
GS25 신림관천로점,서울 관악구 신림동 459-4,편의점,37.48779592467597,126.92184178592154,category
CU 관악신사로점,서울 관악구 신림동 497-1,편의점,37.4889197194069,126.916909506512,category
이마트24 신림빅토리점,서울 관악구 신림동 473-11,편의점,37.4874475215714,126.91958412766,category
CU 뉴관악리베로점,서울 관악구 신림동 1458-23,편의점,37.4870195824091,126.925128409658,category
CU 보라매점,서울 동작구 신대방동 722,편의점,37.4916609663977,126.920076018807,category
세븐일레븐 신림한양점,서울 관악구 신림동 457-1,편의점,37.4890766069032,126.919677362757,category
GS25 신림누리점,서울 관악구 신림동 1438-12,편의점,37.4867310736991,126.926265046985,category
GS25 보라매타워점,서울 동작구 신대방동 395-67,편의점,37.4905744474059,126.922932329886,category
CU 관악승리점,서울 관악구 신림동 1465-4,편의점,37.4852051040768,126.92395545128,category
세븐일레븐 신림지영점,서울 관악구 신림동 462-5,편의점,37.4865485616761,126.922651531034,category
종로수약국,서울 관악구 봉천동 971-1,약국,37.489892847752,126.927949008638,category
해태보라매약국,서울 동작구 신대방동 708,약국,37.49121270179315,126.92486075658508,category
보라매조은약국,서울 동작구 신대방동 395-62,약국,37.4925895563542,126.923635868787,category
나나약국,서울 관악구 봉천동 729-32,약국,37.491210982420206,126.9249907961023,category
동원약국,서울 관악구 신림동 1425-12,약국,37.486477135856724,126.92945610968087,category
라온온누리약국,서울 관악구 신림동 1421-29,약국,37.48523312559673,126.92992990085445,category
해태사랑약국,서울 동작구 신대방동 708,약국,37.49123075427878,126.92491162286957,category
강남수요양병원,서울 관악구 신림동 1421-55,병원,37.4851550452392,126.930450082986,category
365밝은안과의원,서울 관악구 신림동 1424-28,병원,37.485537607142035,126.92983011682396,category
최준호내과의원,서울 관악구 신림동 492-9,병원,37.4850132505242,126.917338964942,category
서울동안미의원,서울 관악구 신림동 1444-6,병원,37.48964056700803,126.92505455712899,category
메가비뇨의학과의원 신림역점,서울 관악구 신림동 1433-34,병원,37.48441254074692,126.92881357415091,category
박영섭치과의원,서울 관악구 신림동 504-5,병원,37.4851569096094,126.916624221878,category
서울최치과의원,서울 관악구 신림동 492-1,병원,37.4853591994018,126.91728431138,category
신림정형외과의원,서울 관악구 신림동 1433-45,병원,37.48443505912929,126.92880224617227,category
신대방성모내과의원,서울 관악구 신림동 518-1,병원,37.4867295407183,126.913384161348,category
베스톤비뇨기과의원,서울 관악구 신림동 518-1,병원,37.4867222928601,126.913329896322,category
런드리익스프레스샵 보라매점,서울 관악구 봉천동 695-11,코인빨래방,37.48919146517849,126.93028803820145,keyword
화이트365 신림2호점,서울 관악구 신림동 1420-36,코인빨래방,37.4859229479843,126.930865462749,keyword
크린토피아 코인워시365 신림성모성당점,서울 관악구 신림동 1418-20,코인빨래방,37.486510888956,126.931697110735,keyword
크로스핏 보라매&엘루이짐,서울 동작구 신대방동 395-68,헬스장,37.49069403686058,126.9239453640676,keyword
엘루이짐,서울 동작구 신대방동 395-68,헬스장,37.4905769059815,126.923945482827,keyword
얼티밋트레이닝 신림점,서울 관악구 신림동 1426-10,헬스장,37.48753792766876,126.92996958437965,keyword
폴인핏 신림점,서울 관악구 신림동 1432-64,헬스장,37.4860821045792,126.928806336584,keyword
바디클래스 신림점,서울 관악구 신림동 1444-5,헬스장,37.4896243374051,126.925036481511,keyword
원더스터디카페,서울 동작구 상도동 324-72,스터디카페,37.4990046091894,126.929240767868,keyword
플랜에이스터디카페 노량진제1센터,서울 동작구 노량진동 72-30,스터디카페,37.512847566334585,126.94234608126341,keyword
상상스터디카페,서울 동작구 대방동 395-3,스터디카페,37.49998449848581,126.92564698744836,keyword
스위티피시방,서울 관악구 신림동 1432-136,PC방,37.4859254610922,126.927541250067,keyword
초콜릿PC,서울 관악구 신림동 1432-1,PC방,37.487201455147,126.927813647799,keyword
더캠프PC방,서울 관악구 신림동 1431-15,PC방,37.4864128934115,126.92900389363,keyword
피에스타PC방 신림WD호텔점,서울 관악구 신림동 1432-79,PC방,37.4855183380349,126.929246705171,keyword
프린트카페 노량진점,서울 동작구 노량진동 117-16,프린트카페,37.5130684108744,126.944431647289,keyword
프린트카페 중앙대후문점,서울 동작구 상도1동 491-1,프린트카페,37.50478270589146,126.95254456934643,keyword
GS25 관악미림점,서울 관악구 신림동 306-6,편의점,37.4654313151907,126.93247590425,category
CU 관악광신점,서울 관악구 신림동 342-9,편의점,37.4670734370966,126.930200062878,category
CU 관악미림점,서울 관악구 신림동 1559-20,편의점,37.46778637301805,126.93215274947754,category
세븐일레븐 신림합격점,서울 관악구 신림동 254-27,편의점,37.4649514118581,126.934676031767,category
우리가정의원,서울 관악구 신림동 307-1,병원,37.46492995128387,126.93177665763302,category
지앤미치과의원 금천점,서울 금천구 시흥동 262-1,병원,37.4502418347132,126.912870217689,category
삼성탑의원,서울 관악구 신림동 344-2,병원,37.46699006531071,126.92939416621658,category
이마취통증의학과의원,서울 관악구 신림동 307-5,병원,37.4647533263977,126.931730473163,category
김재연내과의원,서울 금천구 시흥동 1013-7,병원,37.4503548436111,126.914628597025,category
연세스마일치과,서울 금천구 시흥동 264-14,병원,37.4502096012264,126.913146010672,category
화이트워시,서울 관악구 신림동 1556,코인빨래방,37.4688862575751,126.933296878122,keyword
크린업24 서울대점,서울 관악구 신림동 122-28,코인빨래방,37.4716371282128,126.938434674319,keyword
24시셀프빨래방,서울 관악구 신림동 1532,코인빨래방,37.4698299076474,126.933816042653,keyword
코인워시24빨래터 신림점,서울 관악구 신림동 1529,코인빨래방,37.4692083873435,126.932535811171,keyword
런드리익스프레스샵 서림스마일점,서울 관악구 신림동 94-73,코인빨래방,37.47590198325594,126.9391581086095,keyword
곰짐,서울 관악구 신림동 1544,헬스장,37.4685364610453,126.936189938509,keyword
PT DAY휘트니스센터,서울 관악구 신림동 242-2,헬스장,37.469122641888895,126.93888551752048,keyword
작심스터디카페 신림1호점,서울 관악구 신림동 241-22,스터디카페,37.470276954477306,126.93911405873436,keyword
비전스터디카페,서울 관악구 신림동 1537-2,스터디카페,37.4691919515452,126.937039466022,keyword
락PC클럽,서울 관악구 신림동 255-13,PC방,37.4661331434473,126.937272629912,keyword
쿨kpc방,서울 관악구 신림동 255-37,PC방,37.4664428188177,126.936761434733,keyword
PC카페담,서울 관악구 신림동 1537-2,PC방,37.4692514176217,126.937038285716,keyword
레드포스PC아레나 신림녹두점,서울 관악구 신림동 246-49,PC방,37.4686058074133,126.937821079859,keyword
힐링PC,서울 관악구 신림동 131-21,PC방,37.4709204151823,126.939384846694,keyword
세븐일레븐 신림대학스타점,서울 관악구 신림동 1531-1,편의점,37.4699117670036,126.933579707983,category
CU 관악동방점,서울 관악구 신림동 1554,편의점,37.4687375021507,126.934751867142,category
GS25 신림고시촌점,서울 관악구 신림동 1546-5,편의점,37.4684963074501,126.935253983821,category
CU 관악으뜸점,서울 관악구 신림동 1554-33,편의점,37.4674651052715,126.934445502651,category
CU 관악에스식스점,서울 관악구 신림동 378-4,편의점,37.4715719132297,126.931276607039,category
GS25 관악녹두점,서울 관악구 신림동 1514-7,편의점,37.470850105953566,126.93427184768257,category
CU 관악동원점,서울 관악구 신림동 1556,편의점,37.4688916783103,126.933322873132,category
세븐일레븐 관악호암로점,서울 관악구 신림동 1532-20,편의점,37.4690181828339,126.93396936623,category
GS25 신림대학점,서울 관악구 신림동 1524-4,편의점,37.4700745688396,126.934691921848,category
밝은미래약국,서울 관악구 신림동 1514-1,약국,37.4710907026444,126.934320246806,category
왕약국,서울 관악구 신림동 241-112,약국,37.46931088456727,126.93875310354476,category
광장온누리약국,서울 관악구 신림동 1516-2,약국,37.47056888790139,126.93740118640744,category
